scope,alpha,bandwidth,distance,pan,own_kbps,own_offload,other_offload,sigma2_het,tau,n_h0_test,n_h1,fp,tp,fpr,fpr_lo,fpr_hi,tpr,tpr_lo,tpr_hi,n_undecidable_h0,n_undecidable_h1
global,0.05,50vs200,1500,PAN1,50,80,140,0.01276187,2.14737,50,100,3,46,0.06,0.0206,0.1622,0.46,0.3656,0.5574,0,0
global,0.1,50vs200,1500,PAN1,50,80,140,0.01276187,1.74608,50,100,11,59,0.22,0.1275,0.3524,0.59,0.492,0.6813,0,0
global,0.01,50vs200,1500,PAN2,200,140,80,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,50vs200,1500,PAN2,200,140,80,0.01276187,2.14737,50,100,2,12,0.04,0.011,0.1346,0.12,0.07,0.1981,0,0
global,0.1,50vs200,1500,PAN2,200,140,80,0.01276187,1.74608,50,100,3,26,0.06,0.0206,0.1622,0.26,0.184,0.3537,0,0
global,0.01,50vs200,1500,PAN1,50,80,160,0.01276187,3.24356,50,100,0,27,0.0,0.0,0.0714,0.27,0.1927,0.3643,0,0
global,0.05,50vs200,1500,PAN1,50,80,160,0.01276187,2.14737,50,100,3,45,0.06,0.0206,0.1622,0.45,0.3561,0.5476,0,0
global,0.1,50vs200,1500,PAN1,50,80,160,0.01276187,1.74608,50,100,11,57,0.22,0.1275,0.3524,0.57,0.4722,0.6627,0,0
global,0.01,50vs200,1500,PAN2,200,160,80,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,50vs200,1500,PAN2,200,160,80,0.01276187,2.14737,50,100,2,13,0.04,0.011,0.1346,0.13,0.0776,0.2098,0,0
global,0.1,50vs200,1500,PAN2,200,160,80,0.01276187,1.74608,50,100,4,22,0.08,0.0315,0.1884,0.22,0.15,0.3107,0,0
global,0.01,50vs200,1500,PAN1,50,80,180,0.01276187,3.24356,50,100,0,29,0.0,0.0,0.0714,0.29,0.2101,0.3854,0,0
global,0.05,50vs200,1500,PAN1,50,80,180,0.01276187,2.14737,50,100,3,49,0.06,0.0206,0.1622,0.49,0.3942,0.5865,0,0
global,0.1,50vs200,1500,PAN1,50,80,180,0.01276187,1.74608,50,100,11,61,0.22,0.1275,0.3524,0.61,0.512,0.6998,0,0
global,0.01,50vs200,1500,PAN2,200,180,80,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,50vs200,1500,PAN2,200,180,80,0.01276187,2.14737,50,100,3,12,0.06,0.0206,0.1622,0.12,0.07,0.1981,0,0
global,0.1,50vs200,1500,PAN2,200,180,80,0.01276187,1.74608,50,100,4,25,0.08,0.0315,0.1884,0.25,0.1755,0.343,0,0
global,0.01,50vs200,1500,PAN1,50,80,20,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,50vs200,1500,PAN1,50,80,20,0.01276187,2.14737,50,100,3,8,0.06,0.0206,0.1622,0.08,0.0411,0.15,0,0
global,0.1,50vs200,1500,PAN1,50,80,20,0.01276187,1.74608,50,100,11,14,0.22,0.1275,0.3524,0.14,0.0853,0.2214,0,0
global,0.01,50vs200,1500,PAN2,200,20,80,0.01276187,3.24356,50,100,0,4,0.0,0.0,0.0714,0.04,0.0157,0.0984,0,0
global,0.05,50vs200,1500,PAN2,200,20,80,0.01276187,2.14737,50,100,0,23,0.0,0.0,0.0714,0.23,0.1584,0.3215,0,0
global,0.1,50vs200,1500,PAN2,200,20,80,0.01276187,1.74608,50,100,0,37,0.0,0.0,0.0714,0.37,0.2818,0.4678,0,0
global,0.01,50vs200,1500,PAN1,50,80,200,0.01276187,3.24356,50,99,0,27,0.0,0.0,0.0714,0.2727,0.1947,0.3677,0,0
global,0.05,50vs200,1500,PAN1,50,80,200,0.01276187,2.14737,50,99,3,50,0.06,0.0206,0.1622,0.5051,0.4082,0.6015,0,0
global,0.1,50vs200,1500,PAN1,50,80,200,0.01276187,1.74608,50,99,11,63,0.22,0.1275,0.3524,0.6364,0.5382,0.7244,0,0
global,0.01,50vs200,1500,PAN2,200,200,80,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,50vs200,1500,PAN2,200,200,80,0.01276187,2.14737,50,100,4,15,0.08,0.0315,0.1884,0.15,0.0931,0.2328,0,0
global,0.1,50vs200,1500,PAN2,200,200,80,0.01276187,1.74608,50,100,5,27,0.1,0.0435,0.2136,0.27,0.1927,0.3643,0,0
global,0.01,50vs200,1500,PAN1,50,80,40,0.01276187,3.24356,50,100,0,5,0.0,0.0,0.0714,0.05,0.0215,0.1118,0,0
global,0.05,50vs200,1500,PAN1,50,80,40,0.01276187,2.14737,50,100,3,19,0.06,0.0206,0.1622,0.19,0.1251,0.2778,0,0
global,0.1,50vs200,1500,PAN1,50,80,40,0.01276187,1.74608,50,100,11,32,0.22,0.1275,0.3524,0.32,0.2367,0.4166,0,0
global,0.01,50vs200,1500,PAN2,200,40,80,0.01276187,3.24356,50,100,0,11,0.0,0.0,0.0714,0.11,0.0625,0.1863,0,0
global,0.05,50vs200,1500,PAN2,200,40,80,0.01276187,2.14737,50,100,0,33,0.0,0.0,0.0714,0.33,0.2456,0.4269,0,0
global,0.1,50vs200,1500,PAN2,200,40,80,0.01276187,1.74608,50,100,0,44,0.0,0.0,0.0714,0.44,0.3467,0.5377,0,0
global,0.01,50vs200,1500,PAN1,50,80,60,0.01276187,3.24356,50,100,0,14,0.0,0.0,0.0714,0.14,0.0853,0.2214,0,0
global,0.05,50vs200,1500,PAN1,50,80,60,0.01276187,2.14737,50,100,3,40,0.06,0.0206,0.1622,0.4,0.3094,0.498,0,0
global,0.1,50vs200,1500,PAN1,50,80,60,0.01276187,1.74608,50,100,11,55,0.22,0.1275,0.3524,0.55,0.4524,0.6439,0,0
global,0.01,50vs200,1500,PAN2,200,60,80,0.01276187,3.24356,50,100,0,11,0.0,0.0,0.0714,0.11,0.0625,0.1863,0,0
global,0.05,50vs200,1500,PAN2,200,60,80,0.01276187,2.14737,50,100,0,32,0.0,0.0,0.0714,0.32,0.2367,0.4166,0,0
global,0.1,50vs200,1500,PAN2,200,60,80,0.01276187,1.74608,50,100,1,49,0.02,0.0035,0.105,0.49,0.3942,0.5865,0,0
global,0.01,50vs200,1500,PAN1,50,80,80,0.01276187,3.24356,50,100,0,27,0.0,0.0,0.0714,0.27,0.1927,0.3643,0,0
global,0.05,50vs200,1500,PAN1,50,80,80,0.01276187,2.14737,50,100,3,47,0.06,0.0206,0.1622,0.47,0.3751,0.5671,0,0
global,0.1,50vs200,1500,PAN1,50,80,80,0.01276187,1.74608,50,100,11,63,0.22,0.1275,0.3524,0.63,0.5322,0.7182,0,0
global,0.01,50vs200,1500,PAN2,200,80,80,0.01276187,3.24356,50,100,0,4,0.0,0.0,0.0714,0.04,0.0157,0.0984,0,0
global,0.05,50vs200,1500,PAN2,200,80,80,0.01276187,2.14737,50,100,0,27,0.0,0.0,0.0714,0.27,0.1927,0.3643,0,0
global,0.1,50vs200,1500,PAN2,200,80,80,0.01276187,1.74608,50,100,2,42,0.04,0.011,0.1346,0.42,0.328,0.5179,0,0
global,0.01,50vs50,1500,PAN1,50,100,100,0.01276187,3.24356,50,100,0,33,0.0,0.0,0.0714,0.33,0.2456,0.4269,0,0
global,0.05,50vs50,1500,PAN1,50,100,100,0.01276187,2.14737,50,100,5,65,0.1,0.0435,0.2136,0.65,0.5525,0.7364,0,0
global,0.1,50vs50,1500,PAN1,50,100,100,0.01276187,1.74608,50,100,10,75,0.2,0.1124,0.3304,0.75,0.657,0.8245,0,0
global,0.01,50vs50,1500,PAN2,50,100,100,0.01276187,3.24356,50,100,1,32,0.02,0.0035,0.105,0.32,0.2367,0.4166,0,0
global,0.05,50vs50,1500,PAN2,50,100,100,0.01276187,2.14737,50,100,2,62,0.04,0.011,0.1346,0.62,0.5221,0.709,0,0
global,0.1,50vs50,1500,PAN2,50,100,100,0.01276187,1.74608,50,100,5,72,0.1,0.0435,0.2136,0.72,0.6251,0.7986,0,0
global,0.01,50vs50,1500,PAN1,50,100,120,0.01276187,3.24356,50,100,0,31,0.0,0.0,0.0714,0.31,0.2278,0.4063,0,0
global,0.05,50vs50,1500,PAN1,50,100,120,0.01276187,2.14737,50,100,5,51,0.1,0.0435,0.2136,0.51,0.4135,0.6058,0,0
global,0.1,50vs50,1500,PAN1,50,100,120,0.01276187,1.74608,50,100,10,62,0.2,0.1124,0.3304,0.62,0.5221,0.709,0,0
global,0.01,50vs50,1500,PAN2,50,120,100,0.01276187,3.24356,50,100,1,24,0.02,0.0035,0.105,0.24,0.1669,0.3323,0,0
global,0.05,50vs50,1500,PAN2,50,120,100,0.01276187,2.14737,50,100,3,51,0.06,0.0206,0.1622,0.51,0.4135,0.6058,0,0
global,0.1,50vs50,1500,PAN2,50,120,100,0.01276187,1.74608,50,100,8,66,0.16,0.0834,0.2851,0.66,0.5628,0.7454,0,0
global,0.01,50vs50,1500,PAN1,50,100,140,0.01276187,3.24356,50,100,0,18,0.0,0.0,0.0714,0.18,0.117,0.2667,0,0
global,0.05,50vs50,1500,PAN1,50,100,140,0.01276187,2.14737,50,100,5,38,0.1,0.0435,0.2136,0.38,0.291,0.4779,0,0
global,0.1,50vs50,1500,PAN1,50,100,140,0.01276187,1.74608,50,100,10,53,0.2,0.1124,0.3304,0.53,0.4329,0.6249,0,0
global,0.01,50vs50,1500,PAN2,50,140,100,0.01276187,3.24356,50,100,0,29,0.0,0.0,0.0714,0.29,0.2101,0.3854,0,0
global,0.05,50vs50,1500,PAN2,50,140,100,0.01276187,2.14737,50,100,5,55,0.1,0.0435,0.2136,0.55,0.4524,0.6439,0,0
global,0.1,50vs50,1500,PAN2,50,140,100,0.01276187,1.74608,50,100,10,69,0.2,0.1124,0.3304,0.69,0.5937,0.7722,0,0
global,0.01,50vs50,1500,PAN1,50,100,160,0.01276187,3.24356,50,100,0,29,0.0,0.0,0.0714,0.29,0.2101,0.3854,0,0
global,0.05,50vs50,1500,PAN1,50,100,160,0.01276187,2.14737,50,100,5,45,0.1,0.0435,0.2136,0.45,0.3561,0.5476,0,0
global,0.1,50vs50,1500,PAN1,50,100,160,0.01276187,1.74608,50,100,10,60,0.2,0.1124,0.3304,0.6,0.502,0.6906,0,0
global,0.01,50vs50,1500,PAN2,50,160,100,0.01276187,3.24356,50,100,0,25,0.0,0.0,0.0714,0.25,0.1755,0.343,0,0
global,0.05,50vs50,1500,PAN2,50,160,100,0.01276187,2.14737,50,100,1,49,0.02,0.0035,0.105,0.49,0.3942,0.5865,0,0
global,0.1,50vs50,1500,PAN2,50,160,100,0.01276187,1.74608,50,100,3,57,0.06,0.0206,0.1622,0.57,0.4722,0.6627,0,0
global,0.01,50vs50,1500,PAN1,50,100,180,0.01276187,3.24356,50,100,0,24,0.0,0.0,0.0714,0.24,0.1669,0.3323,0,0
global,0.05,50vs50,1500,PAN1,50,100,180,0.01276187,2.14737,50,100,5,50,0.1,0.0435,0.2136,0.5,0.4038,0.5962,0,0
global,0.1,50vs50,1500,PAN1,50,100,180,0.01276187,1.74608,50,100,10,62,0.2,0.1124,0.3304,0.62,0.5221,0.709,0,0
global,0.01,50vs50,1500,PAN2,50,180,100,0.01276187,3.24356,50,100,0,22,0.0,0.0,0.0714,0.22,0.15,0.3107,0,0
global,0.05,50vs50,1500,PAN2,50,180,100,0.01276187,2.14737,50,100,4,51,0.08,0.0315,0.1884,0.51,0.4135,0.6058,0,0
global,0.1,50vs50,1500,PAN2,50,180,100,0.01276187,1.74608,50,100,5,64,0.1,0.0435,0.2136,0.64,0.5424,0.7273,0,0
global,0.01,50vs50,1500,PAN1,50,100,20,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,50vs50,1500,PAN1,50,100,20,0.01276187,2.14737,50,100,5,6,0.1,0.0435,0.2136,0.06,0.0278,0.1248,0,0
global,0.1,50vs50,1500,PAN1,50,100,20,0.01276187,1.74608,50,100,10,14,0.2,0.1124,0.3304,0.14,0.0853,0.2214,0,0
global,0.01,50vs50,1500,PAN2,50,20,100,0.01276187,3.24356,50,100,0,27,0.0,0.0,0.0714,0.27,0.1927,0.3643,0,0
global,0.05,50vs50,1500,PAN2,50,20,100,0.01276187,2.14737,50,100,0,67,0.0,0.0,0.0714,0.67,0.5731,0.7544,0,0
global,0.1,50vs50,1500,PAN2,50,20,100,0.01276187,1.74608,50,100,1,81,0.02,0.0035,0.105,0.81,0.7222,0.8749,0,0
global,0.01,50vs50,1500,PAN1,50,100,200,0.01276187,3.24356,50,100,0,21,0.0,0.0,0.0714,0.21,0.1417,0.2998,0,0
global,0.05,50vs50,1500,PAN1,50,100,200,0.01276187,2.14737,50,100,5,43,0.1,0.0435,0.2136,0.43,0.3373,0.5278,0,0
global,0.1,50vs50,1500,PAN1,50,100,200,0.01276187,1.74608,50,100,10,57,0.2,0.1124,0.3304,0.57,0.4722,0.6627,0,0
global,0.01,50vs50,1500,PAN2,50,200,100,0.01276187,3.24356,50,100,0,20,0.0,0.0,0.0714,0.2,0.1334,0.2888,0,0
global,0.05,50vs50,1500,PAN2,50,200,100,0.01276187,2.14737,50,100,4,44,0.08,0.0315,0.1884,0.44,0.3467,0.5377,0,0
global,0.1,50vs50,1500,PAN2,50,200,100,0.01276187,1.74608,50,100,7,54,0.14,0.0695,0.2619,0.54,0.4426,0.6344,0,0
global,0.01,50vs50,1500,PAN1,50,100,40,0.01276187,3.24356,50,100,0,3,0.0,0.0,0.0714,0.03,0.0103,0.0845,0,0
global,0.05,50vs50,1500,PAN1,50,100,40,0.01276187,2.14737,50,100,5,13,0.1,0.0435,0.2136,0.13,0.0776,0.2098,0,0
global,0.1,50vs50,1500,PAN1,50,100,40,0.01276187,1.74608,50,100,10,24,0.2,0.1124,0.3304,0.24,0.1669,0.3323,0,0
global,0.01,50vs50,1500,PAN2,50,40,100,0.01276187,3.24356,50,100,0,41,0.0,0.0,0.0714,0.41,0.3187,0.508,0,0
global,0.05,50vs50,1500,PAN2,50,40,100,0.01276187,2.14737,50,100,0,78,0.0,0.0,0.0714,0.78,0.6893,0.85,0,0
global,0.1,50vs50,1500,PAN2,50,40,100,0.01276187,1.74608,50,100,0,90,0.0,0.0,0.0714,0.9,0.8256,0.9448,0,0
global,0.01,50vs50,1500,PAN1,50,100,60,0.01276187,3.24356,50,100,0,8,0.0,0.0,0.0714,0.08,0.0411,0.15,0,0
global,0.05,50vs50,1500,PAN1,50,100,60,0.01276187,2.14737,50,100,5,26,0.1,0.0435,0.2136,0.26,0.184,0.3537,0,0
global,0.1,50vs50,1500,PAN1,50,100,60,0.01276187,1.74608,50,100,10,39,0.2,0.1124,0.3304,0.39,0.3002,0.488,0,0
global,0.01,50vs50,1500,PAN2,50,60,100,0.01276187,3.24356,50,100,0,38,0.0,0.0,0.0714,0.38,0.291,0.4779,0,0
global,0.05,50vs50,1500,PAN2,50,60,100,0.01276187,2.14737,50,100,2,65,0.04,0.011,0.1346,0.65,0.5525,0.7364,0,0
global,0.1,50vs50,1500,PAN2,50,60,100,0.01276187,1.74608,50,100,3,81,0.06,0.0206,0.1622,0.81,0.7222,0.8749,0,0
global,0.01,50vs50,1500,PAN1,50,100,80,0.01276187,3.24356,50,100,0,21,0.0,0.0,0.0714,0.21,0.1417,0.2998,0,0
global,0.05,50vs50,1500,PAN1,50,100,80,0.01276187,2.14737,50,100,5,44,0.1,0.0435,0.2136,0.44,0.3467,0.5377,0,0
global,0.1,50vs50,1500,PAN1,50,100,80,0.01276187,1.74608,50,100,10,57,0.2,0.1124,0.3304,0.57,0.4722,0.6627,0,0
global,0.01,50vs50,1500,PAN2,50,80,100,0.01276187,3.24356,50,100,0,38,0.0,0.0,0.0714,0.38,0.291,0.4779,0,0
global,0.05,50vs50,1500,PAN2,50,80,100,0.01276187,2.14737,50,100,2,63,0.04,0.011,0.1346,0.63,0.5322,0.7182,0,0
global,0.1,50vs50,1500,PAN2,50,80,100,0.01276187,1.74608,50,100,7,75,0.14,0.0695,0.2619,0.75,0.657,0.8245,0,0
global,0.01,50vs50,1500,PAN1,50,120,100,0.01276187,3.24356,50,100,1,23,0.02,0.0035,0.105,0.23,0.1584,0.3215,0,0
global,0.05,50vs50,1500,PAN1,50,120,100,0.01276187,2.14737,50,100,2,47,0.04,0.011,0.1346,0.47,0.3751,0.5671,0,0
global,0.1,50vs50,1500,PAN1,50,120,100,0.01276187,1.74608,50,100,4,55,0.08,0.0315,0.1884,0.55,0.4524,0.6439,0,0
global,0.01,50vs50,1500,PAN2,50,100,120,0.01276187,3.24356,50,100,1,26,0.02,0.0035,0.105,0.26,0.184,0.3537,0,0
global,0.05,50vs50,1500,PAN2,50,100,120,0.01276187,2.14737,50,100,2,57,0.04,0.011,0.1346,0.57,0.4722,0.6627,0,0
global,0.1,50vs50,1500,PAN2,50,100,120,0.01276187,1.74608,50,100,5,70,0.1,0.0435,0.2136,0.7,0.6041,0.7811,0,0
global,0.01,50vs50,1500,PAN1,50,120,120,0.01276187,3.24356,50,100,1,28,0.02,0.0035,0.105,0.28,0.2014,0.3749,0,0
global,0.05,50vs50,1500,PAN1,50,120,120,0.01276187,2.14737,50,100,2,48,0.04,0.011,0.1346,0.48,0.3846,0.5768,0,0
global,0.1,50vs50,1500,PAN1,50,120,120,0.01276187,1.74608,50,100,4,58,0.08,0.0315,0.1884,0.58,0.4821,0.672,0,0
global,0.01,50vs50,1500,PAN2,50,120,120,0.01276187,3.24356,50,100,1,37,0.02,0.0035,0.105,0.37,0.2818,0.4678,0,0
global,0.05,50vs50,1500,PAN2,50,120,120,0.01276187,2.14737,50,100,3,59,0.06,0.0206,0.1622,0.59,0.492,0.6813,0,0
global,0.1,50vs50,1500,PAN2,50,120,120,0.01276187,1.74608,50,100,8,72,0.16,0.0834,0.2851,0.72,0.6251,0.7986,0,0
global,0.01,50vs50,1500,PAN1,50,120,140,0.01276187,3.24356,50,100,1,24,0.02,0.0035,0.105,0.24,0.1669,0.3323,0,0
global,0.05,50vs50,1500,PAN1,50,120,140,0.01276187,2.14737,50,100,2,42,0.04,0.011,0.1346,0.42,0.328,0.5179,0,0
global,0.1,50vs50,1500,PAN1,50,120,140,0.01276187,1.74608,50,100,4,56,0.08,0.0315,0.1884,0.56,0.4623,0.6533,0,0
global,0.01,50vs50,1500,PAN2,50,140,120,0.01276187,3.24356,50,100,0,30,0.0,0.0,0.0714,0.3,0.2189,0.3959,0,0
global,0.05,50vs50,1500,PAN2,50,140,120,0.01276187,2.14737,50,100,5,54,0.1,0.0435,0.2136,0.54,0.4426,0.6344,0,0
global,0.1,50vs50,1500,PAN2,50,140,120,0.01276187,1.74608,50,100,10,65,0.2,0.1124,0.3304,0.65,0.5525,0.7364,0,0
global,0.01,50vs50,1500,PAN1,50,120,160,0.01276187,3.24356,50,100,1,27,0.02,0.0035,0.105,0.27,0.1927,0.3643,0,0
global,0.05,50vs50,1500,PAN1,50,120,160,0.01276187,2.14737,50,100,2,47,0.04,0.011,0.1346,0.47,0.3751,0.5671,0,0
global,0.1,50vs50,1500,PAN1,50,120,160,0.01276187,1.74608,50,100,4,58,0.08,0.0315,0.1884,0.58,0.4821,0.672,0,0
global,0.01,50vs50,1500,PAN2,50,160,120,0.01276187,3.24356,50,100,0,25,0.0,0.0,0.0714,0.25,0.1755,0.343,0,0
global,0.05,50vs50,1500,PAN2,50,160,120,0.01276187,2.14737,50,100,1,43,0.02,0.0035,0.105,0.43,0.3373,0.5278,0,0
global,0.1,50vs50,1500,PAN2,50,160,120,0.01276187,1.74608,50,100,3,62,0.06,0.0206,0.1622,0.62,0.5221,0.709,0,0
global,0.01,50vs50,1500,PAN1,50,120,180,0.01276187,3.24356,50,99,1,21,0.02,0.0035,0.105,0.2121,0.1431,0.3026,0,0
global,0.05,50vs50,1500,PAN1,50,120,180,0.01276187,2.14737,50,99,2,46,0.04,0.011,0.1346,0.4646,0.3696,0.5624,0,0
global,0.1,50vs50,1500,PAN1,50,120,180,0.01276187,1.74608,50,99,4,54,0.08,0.0315,0.1884,0.5455,0.4475,0.64,0,0
global,0.01,50vs50,1500,PAN2,50,180,120,0.01276187,3.24356,50,100,0,23,0.0,0.0,0.0714,0.23,0.1584,0.3215,0,0
global,0.05,50vs50,1500,PAN2,50,180,120,0.01276187,2.14737,50,100,4,48,0.08,0.0315,0.1884,0.48,0.3846,0.5768,0,0
global,0.1,50vs50,1500,PAN2,50,180,120,0.01276187,1.74608,50,100,5,64,0.1,0.0435,0.2136,0.64,0.5424,0.7273,0,0
global,0.01,50vs50,1500,PAN1,50,120,20,0.01276187,3.24356,50,100,1,1,0.02,0.0035,0.105,0.01,0.0018,0.0545,0,0
global,0.05,50vs50,1500,PAN1,50,120,20,0.01276187,2.14737,50,100,2,6,0.04,0.011,0.1346,0.06,0.0278,0.1248,0,0
global,0.1,50vs50,1500,PAN1,50,120,20,0.01276187,1.74608,50,100,4,14,0.08,0.0315,0.1884,0.14,0.0853,0.2214,0,0
global,0.01,50vs50,1500,PAN2,50,20,120,0.01276187,3.24356,50,100,0,29,0.0,0.0,0.0714,0.29,0.2101,0.3854,0,0
global,0.05,50vs50,1500,PAN2,50,20,120,0.01276187,2.14737,50,100,0,64,0.0,0.0,0.0714,0.64,0.5424,0.7273,0,0
global,0.1,50vs50,1500,PAN2,50,20,120,0.01276187,1.74608,50,100,1,73,0.02,0.0035,0.105,0.73,0.6357,0.8073,0,0
global,0.01,50vs50,1500,PAN1,50,120,200,0.01276187,3.24356,50,100,1,31,0.02,0.0035,0.105,0.31,0.2278,0.4063,0,0
global,0.05,50vs50,1500,PAN1,50,120,200,0.01276187,2.14737,50,100,2,51,0.04,0.011,0.1346,0.51,0.4135,0.6058,0,0
global,0.1,50vs50,1500,PAN1,50,120,200,0.01276187,1.74608,50,100,4,66,0.08,0.0315,0.1884,0.66,0.5628,0.7454,0,0
global,0.01,50vs50,1500,PAN2,50,200,120,0.01276187,3.24356,50,100,0,21,0.0,0.0,0.0714,0.21,0.1417,0.2998,0,0
global,0.05,50vs50,1500,PAN2,50,200,120,0.01276187,2.14737,50,100,4,51,0.08,0.0315,0.1884,0.51,0.4135,0.6058,0,0
global,0.1,50vs50,1500,PAN2,50,200,120,0.01276187,1.74608,50,100,7,56,0.14,0.0695,0.2619,0.56,0.4623,0.6533,0,0
global,0.01,50vs50,1500,PAN1,50,120,40,0.01276187,3.24356,50,98,1,1,0.02,0.0035,0.105,0.0102,0.0018,0.0556,0,0
global,0.05,50vs50,1500,PAN1,50,120,40,0.01276187,2.14737,50,98,2,15,0.04,0.011,0.1346,0.1531,0.095,0.2373,0,0
global,0.1,50vs50,1500,PAN1,50,120,40,0.01276187,1.74608,50,98,4,20,0.08,0.0315,0.1884,0.2041,0.1362,0.2943,0,0
global,0.01,50vs50,1500,PAN2,50,40,120,0.01276187,3.24356,50,100,0,40,0.0,0.0,0.0714,0.4,0.3094,0.498,0,0
global,0.05,50vs50,1500,PAN2,50,40,120,0.01276187,2.14737,50,100,0,79,0.0,0.0,0.0714,0.79,0.7002,0.8583,0,0
global,0.1,50vs50,1500,PAN2,50,40,120,0.01276187,1.74608,50,100,0,88,0.0,0.0,0.0714,0.88,0.8019,0.93,0,0
global,0.01,50vs50,1500,PAN1,50,120,60,0.01276187,3.24356,50,100,1,10,0.02,0.0035,0.105,0.1,0.0552,0.1744,0,0
global,0.05,50vs50,1500,PAN1,50,120,60,0.01276187,2.14737,50,100,2,34,0.04,0.011,0.1346,0.34,0.2546,0.4372,0,0
global,0.1,50vs50,1500,PAN1,50,120,60,0.01276187,1.74608,50,100,4,41,0.08,0.0315,0.1884,0.41,0.3187,0.508,0,0
global,0.01,50vs50,1500,PAN2,50,60,120,0.01276187,3.24356,50,100,0,39,0.0,0.0,0.0714,0.39,0.3002,0.488,0,0
global,0.05,50vs50,1500,PAN2,50,60,120,0.01276187,2.14737,50,100,2,76,0.04,0.011,0.1346,0.76,0.6677,0.8331,0,0
global,0.1,50vs50,1500,PAN2,50,60,120,0.01276187,1.74608,50,100,3,84,0.06,0.0206,0.1622,0.84,0.7558,0.899,0,0
global,0.01,50vs50,1500,PAN1,50,120,80,0.01276187,3.24356,50,100,1,21,0.02,0.0035,0.105,0.21,0.1417,0.2998,0,0
global,0.05,50vs50,1500,PAN1,50,120,80,0.01276187,2.14737,50,100,2,50,0.04,0.011,0.1346,0.5,0.4038,0.5962,0,0
global,0.1,50vs50,1500,PAN1,50,120,80,0.01276187,1.74608,50,100,4,64,0.08,0.0315,0.1884,0.64,0.5424,0.7273,0,0
global,0.01,50vs50,1500,PAN2,50,80,120,0.01276187,3.24356,50,100,0,33,0.0,0.0,0.0714,0.33,0.2456,0.4269,0,0
global,0.05,50vs50,1500,PAN2,50,80,120,0.01276187,2.14737,50,100,2,62,0.04,0.011,0.1346,0.62,0.5221,0.709,0,0
global,0.1,50vs50,1500,PAN2,50,80,120,0.01276187,1.74608,50,100,7,71,0.14,0.0695,0.2619,0.71,0.6146,0.7899,0,0
global,0.01,50vs50,1500,PAN1,50,140,100,0.01276187,3.24356,50,100,0,16,0.0,0.0,0.0714,0.16,0.101,0.2442,0,0
global,0.05,50vs50,1500,PAN1,50,140,100,0.01276187,2.14737,50,100,0,43,0.0,0.0,0.0714,0.43,0.3373,0.5278,0,0
global,0.1,50vs50,1500,PAN1,50,140,100,0.01276187,1.74608,50,100,7,58,0.14,0.0695,0.2619,0.58,0.4821,0.672,0,0
global,0.01,50vs50,1500,PAN2,50,100,140,0.01276187,3.24356,50,100,1,24,0.02,0.0035,0.105,0.24,0.1669,0.3323,0,0
global,0.05,50vs50,1500,PAN2,50,100,140,0.01276187,2.14737,50,100,2,54,0.04,0.011,0.1346,0.54,0.4426,0.6344,0,0
global,0.1,50vs50,1500,PAN2,50,100,140,0.01276187,1.74608,50,100,5,71,0.1,0.0435,0.2136,0.71,0.6146,0.7899,0,0
global,0.01,50vs50,1500,PAN1,50,140,120,0.01276187,3.24356,50,100,0,26,0.0,0.0,0.0714,0.26,0.184,0.3537,0,0
global,0.05,50vs50,1500,PAN1,50,140,120,0.01276187,2.14737,50,100,0,52,0.0,0.0,0.0714,0.52,0.4232,0.6154,0,0
global,0.1,50vs50,1500,PAN1,50,140,120,0.01276187,1.74608,50,100,7,64,0.14,0.0695,0.2619,0.64,0.5424,0.7273,0,0
global,0.01,50vs50,1500,PAN2,50,120,140,0.01276187,3.24356,50,99,1,33,0.02,0.0035,0.105,0.3333,0.2482,0.4309,0,0
global,0.05,50vs50,1500,PAN2,50,120,140,0.01276187,2.14737,50,99,3,52,0.06,0.0206,0.1622,0.5253,0.4278,0.6208,0,0
global,0.1,50vs50,1500,PAN2,50,120,140,0.01276187,1.74608,50,99,8,64,0.16,0.0834,0.2851,0.6465,0.5484,0.7336,0,0
global,0.01,50vs50,1500,PAN1,50,140,140,0.01276187,3.24356,50,100,0,29,0.0,0.0,0.0714,0.29,0.2101,0.3854,0,0
global,0.05,50vs50,1500,PAN1,50,140,140,0.01276187,2.14737,50,100,0,49,0.0,0.0,0.0714,0.49,0.3942,0.5865,0,0
global,0.1,50vs50,1500,PAN1,50,140,140,0.01276187,1.74608,50,100,7,59,0.14,0.0695,0.2619,0.59,0.492,0.6813,0,0
global,0.01,50vs50,1500,PAN2,50,140,140,0.01276187,3.24356,50,100,0,29,0.0,0.0,0.0714,0.29,0.2101,0.3854,0,0
global,0.05,50vs50,1500,PAN2,50,140,140,0.01276187,2.14737,50,100,5,55,0.1,0.0435,0.2136,0.55,0.4524,0.6439,0,0
